Date;Title;URL;Source;Type;Runtime;Year;Rated;Released;Genre;Director;Actors;Rating;IMDB ID;Series Title;Triage
11/22/16;American Dad!: Season 7: "Less Money, Mo' Problems";/title/70272660;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/22/16;American Dad!: Season 7: "Stan's Best Friend";/title/70272659;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/21/16;The Fall: Series 3: "Their Solitary Way";/title/80095387;Netflix;movie;117;2006;R;30 May 2008;Adventure, Comedy, Drama;Tarsem Singh;Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek;7.9;tt0460791;The Fall;false
11/21/16;The Fall: Series 3: "Wounds of Deadly Hate";/title/80018449;Netflix;movie;117;2006;R;30 May 2008;Adventure, Comedy, Drama;Tarsem Singh;Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek;7.9;tt0460791;The Fall;false
11/20/16;Gilmore Girls: Season 3: "Haunted Leg";/title/80014033;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/20/16;The Fall: Series 3: "The Hell Within Him";/title/80018448;Netflix;movie;117;2006;R;30 May 2008;Adventure, Comedy, Drama;Tarsem Singh;Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek;7.9;tt0460791;The Fall;false
11/20/16;The Fall: Series 3: "The Gates of Light";/title/80018447;Netflix;movie;117;2006;R;30 May 2008;Adventure, Comedy, Drama;Tarsem Singh;Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek;7.9;tt0460791;The Fall;false
11/20/16;American Dad!: Season 7: "Dr. Klaustus";/title/70272658;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/19/16;Gilmore Girls: Season 3: "Lazy-Hazy-Crazy Days";/title/80014032;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/19/16;Defiance;/title/70101696;Netflix;movie;137;2008;R;16 Jan 2009;Action, Drama, History;Edward Zwick;Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos;7.2;tt1034303;Defiance;false
11/19/16;Tucker and Dale vs. Evil;/title/70129463;Netflix;movie;89;2010;R;09 Dec 2010;Comedy, Horror;Eli Craig;Tyler Labine, Alan Tudyk, Katrina Bowden, Jesse Moss;7.6;tt1465522;Tucker and Dale vs. Evil;false
11/19/16;Mickey's Twice Upon a Christmas;/title/70011039;Netflix;movie;68;2004;G;08 Nov 2004;Animation, Comedy, Family;Carole Holliday, Matthew O'Callaghan, Theresa Cullen;Wayne Allwine, Tony Anselmo, Jeff Bennett, Jim Cummings;6.7;tt0424279;Mickey's Twice Upon a Christmas;false
11/19/16;American Dad!: Season 7: "The Wrestler";/title/70272657;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/18/16;American Dad!: Season 7: "Old Stan in the Mountain";/title/70272656;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/18/16;American Dad!: Season 7: "Wheels & the Legman and the Case of Grandpa's Key";/title/70272655;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/18/16;Gilmore Girls: Season 2: "I Can't Get Started";/title/80014172;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/18/16;The Fall: Series 3: "His Troubled Thoughts";/title/80018446;Netflix;movie;117;2006;R;30 May 2008;Adventure, Comedy, Drama;Tarsem Singh;Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek;7.9;tt0460791;The Fall;false
11/18/16;The Fall: Series 3: "Silence and Suffering";/title/80018445;Netflix;movie;117;2006;R;30 May 2008;Adventure, Comedy, Drama;Tarsem Singh;Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek;7.9;tt0460791;The Fall;false
11/18/16;Marseille: Season 1: "20 Years";/title/80037467;Netflix;series;41;2016–;N/A;05 May 2016;Drama;N/A;Gérard Depardieu, Benoît Magimel, Géraldine Pailhas, Nadia Farès;6.9;tt4003966;Marseille;false
11/18/16;American Dad!: Season 7: "Stanny Tendergrass";/title/70272654;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/18/16;American Dad!: Season 7: "The Unbrave One";/title/70272653;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/18/16;American Dad!: Season 7: "Season's Beatings";/title/70272652;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/17/16;American Dad!: Season 7: "The Scarlett Getter";/title/70272651;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/17/16;American Dad!: Season 7: "Virtual In-Stanity";/title/70272650;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/16/16;American Dad!: Season 7: "The Worst Stan";/title/70272649;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/16/16;American Dad!: Season 7: "A Ward Show";/title/70272648;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/16/16;American Dad!: Season 7: "Hurricane!";/title/70272647;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/16/16;American Dad!: Season 7: "Hot Water";/title/70272646;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/15/16;Europa Report;/title/70276016;Netflix;movie;90;2013;PG-13;27 Jun 2013;Drama, Mystery, Sci-Fi;Sebastián Cordero;Daniel Wu, Sharlto Copley, Christian Camargo, Karolina Wydra;6.5;tt2051879;Europa Report;false
11/15/16;Gilmore Girls: Season 2: "Lorelai's Graduation Day";/title/80014171;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/15/16;Sofia the First: Season 1: "The Big Sleepover";/title/70291176;Netflix;series;30;2013–;TV-Y;11 Jan 2013;Animation, Family, Fantasy;N/A;Ariel Winter, Darcy Rose Byrnes, Travis Willingham, Sara Ramirez;7.2;tt2136138;Sofia the First;false
11/14/16;American Dad!: Season 6: "Gorillas in the Mist";/title/70233205;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/14/16;American Dad!: Season 6: "Flirting with Disaster";/title/70233204;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/14/16;American Dad!: Season 6: "Home Wrecker";/title/70233203;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/14/16;David Blaine: Real or Magic?;/title/80126664;Netflix;movie;90;2013;TV-14;19 Nov 2013;Reality-TV;Matthew Akers;David Blaine, Hadji Ali, Woody Allen, Will Arnett;7.8;tt3345310;David Blaine;false
11/14/16;Sofia the First: Season 1: "Finding Clover";/title/70291187;Netflix;series;30;2013–;TV-Y;11 Jan 2013;Animation, Family, Fantasy;N/A;Ariel Winter, Darcy Rose Byrnes, Travis Willingham, Sara Ramirez;7.2;tt2136138;Sofia the First;false
11/13/16;True Memoirs of an International Assassin;/title/80091658;Netflix;movie;98;2016;TV-14;11 Nov 2016;Action, Comedy;Jeff Wadlow;Kevin James, Kim Coates, Maurice Compte, Zulay Henao;5.9;tt1542768;True Memoirs of an International Assassin;false
11/13/16;Roman Empire: Reign of Blood: Season 1: "Born in the Purple";/title/80096032;Netflix;movie;188;1964;APPROVED;26 Mar 1964;Drama, History, War;Anthony Mann;Sophia Loren, Stephen Boyd, Alec Guinness, James Mason;6.7;tt0058085;Roman Empire;false
11/13/16;American Dad!: Season 6: "Jenny Fromdabloc";/title/70233202;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/13/16;American Dad!: Season 6: "License to Till";/title/70233201;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/12/16;Gilmore Girls: Season 2: "Help Wanted";/title/80014170;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/11/16;American Dad!: Season 6: "School Lies";/title/70233200;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/11/16;American Dad!: Season 6: "I Am the Walrus";/title/70233199;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/11/16;American Dad!: Season 6: "You Debt Your Life";/title/70233198;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/11/16;Gilmore Girls: Season 2: "Teach Me Tonight";/title/80014169;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/10/16;Containment: Season 1: "Path to Paradise";/title/80134744;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/10/16;Containment: Season 1: "Yes Is the Only Living Thing";/title/80134743;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/10/16;Containment: Season 1: "Nothing Gold Can Stay";/title/80134742;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/10/16;Containment: Season 1: "A Time to Be Born...";/title/80134741;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/10/16;Containment: Season 1: "A Kingdom Divided Against Itself";/title/80134740;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/9/16;Containment: Season 1: "There Is a Crack in Everything";/title/80134739;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/9/16;Mouk: Season 1: "Wallabies' Rock / Giant Drawings";/title/80062958;Netflix;series;N/A;2011–;N/A;19 Sep 2011;Animation;N/A;Tania Farchy, Rachel Williams, Lisa Jacobs, Gwenaelle Jegou;7.4;tt2129477;Mouk;false
11/9/16;Mouk: Season 1: "Paper Chase / Above the Trees";/title/80062955;Netflix;series;N/A;2011–;N/A;19 Sep 2011;Animation;N/A;Tania Farchy, Rachel Williams, Lisa Jacobs, Gwenaelle Jegou;7.4;tt2129477;Mouk;false
11/8/16;Containment: Season 1: "Inferno";/title/80134738;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/8/16;Containment: Season 1: "He Stilled the Rising Tumult";/title/80134737;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/8/16;Sofia the First: Season 1: "Two to Tangu";/title/70291186;Netflix;series;30;2013–;TV-Y;11 Jan 2013;Animation, Family, Fantasy;N/A;Ariel Winter, Darcy Rose Byrnes, Travis Willingham, Sara Ramirez;7.2;tt2136138;Sofia the First;false
11/6/16;Zootopia;/title/80079258;Netflix;movie;108;2016;PG;04 Mar 2016;Animation, Adventure, Comedy;Byron Howard, Rich Moore, Jared Bush;Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate;8.1;tt2948356;Zootopia;false
11/6/16;Containment: Season 1: "Like a Sheep Among Wolves";/title/80134736;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/6/16;Containment: Season 1: "With Silence and Tears";/title/80134735;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/6/16;Containment: Season 1: "Be Angry at the Sun";/title/80134734;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/5/16;Containment: Season 1: "I to Die, You to Live";/title/80134733;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/5/16;Containment: Season 1: "Pilot";/title/80134732;Netflix;series;60;2016;TV-14;19 Apr 2016;Drama;N/A;David Gyasi, Christina Marie Moses, Chris Wood, Claudia Black;7.2;tt4421578;Containment;false
11/5/16;Gilmore Girls: Season 2: "Back in the Saddle Again";/title/80014168;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/5/16;Gilmore Girls: Season 2: "Dead Uncles & Vegetables";/title/80014167;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/5/16;American Dad!: Season 6: "A Piñata Named Desire";/title/70233197;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/5/16;American Dad!: Season 6: "Stanny Boy and Frantastic";/title/70233196;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/5/16;American Dad!: Season 6: "Fartbreak Hotel";/title/70233195;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/5/16;American Dad!: Season 6: "The People vs. Martin Sugar";/title/70233193;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/5/16;American Dad!: Season 6: "There Will Be Bad Blood";/title/70233192;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/5/16;ARQ;/title/80092885;Netflix;movie;88;2016;N/A;16 Sep 2016;Sci-Fi, Thriller;Tony Elliott;Robbie Amell, Rachael Taylor, Shaun Benson, Gray Powell;6.4;tt5640450;ARQ;false
11/4/16;Gilmore Girls: Season 2: "There's the Rub";/title/80014166;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/3/16;Futurama: Season 2: "Mars University";/title/70140701;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
11/3/16;Futurama: Season 2: "A Flight to Remember";/title/70140700;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
11/3/16;Futurama: Season 1: "Hell Is Other Robots";/title/70140699;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
11/3/16;American Dad!: Season 6: "White Rice";/title/70233191;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/3/16;Look Who's Back;/title/80094357;Netflix;movie;116;2015;NOT RATED;08 Oct 2015;Comedy;David Wnendt;Oliver Masucci, Thomas M. Köppl, Marc-Marvin Israel, David Gebigke;7.1;tt4176826;Look Who's Back;false
11/3/16;Zombeavers;/title/80000500;Netflix;movie;77;2014;R;20 Mar 2015;Comedy, Horror, Thriller;Jordan Rubin;Rachel Melvin, Cortney Palm, Lexi Atkins, Hutch Dano;4.8;tt2784512;Zombeavers;false
11/3/16;Meet the Blacks;/title/80092799;Netflix;movie;94;2016;R;01 Apr 2016;Comedy, Horror;Deon Taylor;Mike Epps, Gary Owen, Zulay Henao, Bresha Webb;3.1;tt4191580;Meet the Blacks;false
11/3/16;Sofia the First: Season 1: "Make Way for Miss Nettle";/title/70291190;Netflix;series;30;2013–;TV-Y;11 Jan 2013;Animation, Family, Fantasy;N/A;Ariel Winter, Darcy Rose Byrnes, Travis Willingham, Sara Ramirez;7.2;tt2136138;Sofia the First;false
11/3/16;Sofia the First: Season 1: "The Buttercups";/title/70291189;Netflix;series;30;2013–;TV-Y;11 Jan 2013;Animation, Family, Fantasy;N/A;Ariel Winter, Darcy Rose Byrnes, Travis Willingham, Sara Ramirez;7.2;tt2136138;Sofia the First;false
11/3/16;American Dad!: Season 6: "Stan's Food Restaurant";/title/70233190;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/3/16;American Dad!: Season 6: "Best Little Horror House in Langley Falls";/title/70233189;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/3/16;American Dad!: Season 6: "Son of Stan";/title/70233188;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/2/16;Gilmore Girls: Season 2: "Lost & Found";/title/80014165;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/2/16;Gilmore Girls: Season 2: "It Should've Been Lorelai";/title/80014164;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/1/16;The Last Days on Mars;/title/70285729;Netflix;movie;98;2013;R;19 Sep 2013;Horror, Sci-Fi, Thriller;Ruairi Robinson;Liev Schreiber, Elias Koteas, Romola Garai, Olivia Williams;5.5;tt1709143;The Last Days on Mars;false
11/1/16;Gilmore Girls: Season 2: "A-Tisket, A-Tasket";/title/80014163;Netflix;series;44;2000–2007;TV-PG;05 Oct 2000;Comedy, Drama;N/A;Lauren Graham, Alexis Bledel, Keiko Agena, Scott Patterson;8.1;tt0238784;Gilmore Girls;false
11/1/16;American Dad!: Season 6: "100 A.D";/title/70233187;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
11/1/16;How I Met Your Mother: Season 1: "Drumroll, Please";/title/70218493;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
11/1/16;How I Met Your Mother: Season 1: "The Wedding";/title/70218492;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/31/16;American Dad!: Season 5: "Great Space Roaster";/title/70176649;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
10/31/16;American Dad!: Season 5: "An Incident at Owl Creek";/title/70176648;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
10/31/16;American Dad!: Season 5: "Bully for Steve";/title/70176647;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
